user,movieID,userRating,IMDBrating
53556609,tt0274812,8,7.1
53556609,tt0485947,10,7.9
53556609,tt0119217,10,8.3
53556609,tt0816692,10,8.6
53556609,tt2980516,10,7.7
53556609,tt1684226,9,7.9
53556609,tt0209144,10,8.5
53556609,tt0765458,10,7.6
53556609,tt1219817,10,7.8
53556609,tt2316411,10,6.9
53556609,tt1139797,9,8.0
53556609,tt1531901,9,6.5
53556609,tt0112913,10,7.7
53556609,tt1590089,9,7.8
53556609,tt0768120,10,7.9
53556609,tt0416220,10,7.4
53556609,tt0310775,9,7.7
53556609,tt2872732,2,6.4
53556609,tt1605717,9,7.0
53556609,tt0171804,10,7.6
53556609,tt0364569,10,8.4
53556609,tt2204379,10,6.5
53556609,tt1714915,10,7.3
53556609,tt0983213,10,7.8
53556609,tt0042876,10,8.3
53556609,tt0137523,10,8.9
53556609,tt1981115,9,7.1
53556609,tt2582846,10,7.8
53556609,tt0245429,10,8.6
53556609,tt0211915,10,8.4
53556609,tt0327597,10,7.7
53556609,tt0052357,10,8.4
53556609,tt0460791,10,7.9
53556609,tt1667353,10,5.6
60278742,tt3767372,8,7.6
60278742,tt0468569,10,9.0
60278742,tt1375666,9,8.8
60278742,tt0137523,9,8.9
60278742,tt0120382,8,8.1
60278742,tt1187064,7,6.9
60278742,tt0186151,8,7.3
42954264,tt0944947,1,9.5
42954264,tt3322312,1,8.8
42954264,tt0903747,10,9.5
42954264,tt4258292,10,7.5
42954264,tt1345836,9,8.5
42954264,tt0482571,8,8.5
42954264,tt0309698,10,7.3
42954264,tt1243957,1,6.0
42954264,tt0864835,10,6.9
42954264,tt0816258,1,8.0
42954264,tt0486822,9,6.9
42954264,tt2771372,8,6.8
42954264,tt1045658,10,7.8
42954264,tt0993846,1,8.2
42954264,tt0468569,10,9.0
42954264,tt0110912,10,8.9
42954264,tt0378194,10,8.0
42954264,tt0877057,9,9.0
42954264,tt1475582,10,9.3
42954264,tt0382932,9,8.0
42954264,tt1074638,9,7.8
60501986,tt3107288,8,8.2
60501986,tt2193021,10,8.0
60501986,tt1475582,10,9.3
60501986,tt0108778,10,9.0
60501986,tt3489184,10,7.5
60501986,tt0455275,10,8.5
56376700,tt0816692,10,8.6
56376700,tt0109830,10,8.8
56376700,tt0120815,10,8.6
56376700,tt2713180,9,7.6
56376700,tt0172495,9,8.5
56376700,tt0264464,9,8.0
56376700,tt0120689,10,8.5
56376700,tt0162222,10,7.7
56376700,tt0257044,10,7.7
56376700,tt0362227,9,7.3
56376700,tt0264616,8,7.3
42399757,tt0453467,10,7.0
42399757,tt0120338,9,7.7
42399757,tt1099212,8,5.2
42399757,tt1282140,7,7.1
42399757,tt1659337,9,8.0
42399757,tt0332280,10,7.9
42399757,tt1570728,9,7.4
42399757,tt1022603,9,7.8
42399757,tt1041829,8,6.7
42399757,tt1632708,8,6.6
42399757,tt1120985,8,7.4
42399757,tt1763303,8,7.0
42399757,tt0431308,9,7.1
42399757,tt0443543,9,7.6
42399757,tt1606389,8,6.8
46595127,tt1300854,7,7.3
46595127,tt2302755,5,6.5
46595127,tt1483013,6,7.0
46595127,tt1980209,6,6.5
47402052,tt0386676,10,8.8
47736282,tt0219699,10,6.7
47736282,tt0314331,10,7.7
47736282,tt0416320,10,7.7
62031202,tt4840666,1,5.2
62031202,tt1726839,1,7.6
46116779,tt0413573,10,7.7
46116779,tt1632701,10,8.7
46116779,tt1663676,10,7.7
46116779,tt2632424,10,8.4
46116779,tt1343092,10,7.3
46116779,tt1504320,10,8.0
46116779,tt1937264,10,7.2
46116779,tt0088847,10,7.9
46116779,tt0889573,10,6.1
46116779,tt0068646,10,9.2
46116779,tt0120338,10,7.7
46116779,tt0362359,10,7.5
46116779,tt1392170,7,7.3
46116779,tt1981677,10,7.2
46116779,tt1659337,10,8.0
46116779,tt0840196,10,8.2
46116779,tt1570728,10,7.4
46116779,tt1130884,10,8.1
46116779,tt1650554,5,6.6
46116779,tt2101441,5,5.3
46116779,tt0414387,10,7.8
46116779,tt1615065,10,6.5
46116779,tt0099674,10,7.6
46116779,tt0106080,10,6.9
46116779,tt0467200,10,6.7
46413826,tt1764183,6,6.6
46413826,tt1568346,9,7.8
46413826,tt1385826,8,7.1
60955091,tt0138563,5,6.2
60955091,tt2545118,10,8.1
60955091,tt4229236,1,7.6
60955091,tt3253624,10,7.6
21350349,tt0089767,7,7.3
5451997,tt1083452,7,7.6
5451997,tt2582802,9,8.5
5451997,tt4172430,3,7.5
5451997,tt2554274,8,6.6
5451997,tt2140379,8,6.5
5451997,tt2937898,8,7.0
5451997,tt0884732,6,6.7
5451997,tt0091042,10,7.9
5451997,tt0443272,9,7.4
5451997,tt2302755,2,6.5
5451997,tt1488598,4,4.3
5451997,tt1690953,6,7.5
5451997,tt1454468,8,7.8
5451997,tt1340800,10,7.1
5451997,tt0244365,9,7.5
5451997,tt0405094,10,8.5
5451997,tt1446714,2,7.0
5451997,tt0302819,2,4.6
5451997,tt1195478,6,6.2
5451997,tt0327354,9,7.9
5451997,tt0298814,2,5.4
5451997,tt1504320,9,8.0
5451997,tt0099810,10,7.6
5451997,tt1182345,9,7.9
5451997,tt1099212,6,5.2
5451997,tt1205489,8,8.2
5451997,tt0205873,10,7.3
5451997,tt0265666,9,7.6
5451997,tt0272020,8,6.9
5451997,tt0095765,10,8.5
32472695,tt2802144,10,7.8
32472695,tt2799166,5,4.6
32472695,tt2788710,10,6.6
32472695,tt1615919,10,8.0
32472695,tt2369317,9,4.9
32472695,tt2689354,9,4.6
32472695,tt2557490,6,6.1
32472695,tt1714915,9,7.3
32472695,tt2414766,10,6.8
32472695,tt1877832,9,8.0
32472695,tt0948470,3,7.0
32472695,tt1545557,10,5.1
32472695,tt1440129,10,5.9
32472695,tt0401729,10,6.6
1881071,tt1206543,10,6.8
1881071,tt0110912,10,8.9
1881071,tt0401792,10,8.1
1881071,tt1212450,10,7.3
1881071,tt0280438,10,6.0
1881071,tt0075314,10,8.3
1033061,tt1878805,10,7.0
1033061,tt3006802,10,8.5
1033061,tt0758790,10,8.1
1033061,tt2372220,10,7.8
1033061,tt1582457,10,7.9
1033061,tt1453159,10,8.2
1033061,tt0332452,10,7.2
1033061,tt0364845,10,7.9
1033061,tt0119859,10,6.8
1033061,tt0243609,10,7.1
1033061,tt0325980,10,8.1
1033061,tt0283172,10,6.4
1033061,tt0424880,10,7.3
1033061,tt0081949,10,8.5
1033061,tt0088727,10,8.4
1033061,tt0076079,10,6.6
1033061,tt0099765,10,8.0
1033061,tt0084296,10,7.2
1033061,tt0097576,10,8.3
1033061,tt0108052,10,8.9
1033061,tt0099334,10,7.6
1033061,tt0116875,10,6.7
1033061,tt0106886,10,7.7
47652017,tt1312229,10,8.6
47652017,tt2465378,10,8.7
47652017,tt0328962,2,7.0
47652017,tt0264970,9,6.3
47652017,tt1853728,4,8.5
47652017,tt0357851,7,6.4
47652017,tt2351348,7,7.9
59812374,tt2820852,8,7.3
40958434,tt1772925,10,7.9
40958434,tt3268458,10,8.1
40958434,tt0390521,6,7.3
40958434,tt1587707,10,8.0
40958434,tt1843866,7,7.8
40958434,tt1840309,5,6.7
40958434,tt1872181,9,6.8
40958434,tt0770828,8,7.2
40958434,tt0948470,7,7.0
40958434,tt0359950,10,7.3
40958434,tt2395695,10,9.4
2466462,tt0286716,10,5.7
47540091,tt0111161,10,9.3
47540091,tt0073629,8,7.4
47540091,tt1457767,9,7.5
47540091,tt1723121,9,7.0
47540091,tt1981115,10,7.1
47540091,tt1245492,6,6.7
47540091,tt1939659,8,5.9
47540091,tt0107120,7,6.7
50994068,tt4776564,9,4.7
50994068,tt3327556,9,7.0
50994068,tt4028134,10,4.9
50994068,tt4603150,9,7.7
50994068,tt4270468,8,8.0
50994068,tt2820008,8,5.4
50994068,tt3774790,8,4.5
50994068,tt1464539,9,6.2
50994068,tt2836434,9,6.2
50994068,tt4075368,8,8.2
50994068,tt0969345,8,7.5
50994068,tt1478370,9,2.5
50994068,tt4073120,9,7.7
50994068,tt1288367,9,6.5
50994068,tt2414196,7,7.2
50994068,tt1067773,8,6.5
50994068,tt1986180,8,6.8
50994068,tt1870543,8,3.6
50994068,tt3243828,9,8.4
50994068,tt2391027,8,7.1
50994068,tt1427298,10,5.4
50994068,tt1773552,8,6.9
50994068,tt1759761,8,8.1
50994068,tt2311278,8,6.8
50994068,tt1286135,8,6.5
50994068,tt1050729,8,6.6
50994068,tt2574698,1,2.0
40942106,tt2322441,1,4.1
40942106,tt2310332,9,7.5
40942106,tt0816711,7,7.0
40942106,tt1670345,7,7.3
40942106,tt1853728,9,8.5
40942106,tt0770828,8,7.2
40942106,tt1707386,9,7.6
40942106,tt1045658,8,7.8
40942106,tt1483013,8,7.0
40942106,tt1663662,7,7.0
40942106,tt1408101,8,7.8
40942106,tt1351685,4,6.3
40942106,tt1904996,6,6.2
40942106,tt1124035,9,7.1
40942106,tt0449061,9,6.6
4977991,tt0059113,10,8.0
4977991,tt0111161,8,9.3
4977991,tt0468569,9,9.0
4977991,tt0816692,9,8.6
4977991,tt0068646,9,9.2
4977991,tt1375666,8,8.8
4977991,tt0137523,9,8.9
4977991,tt0110912,9,8.9
4977991,tt0109830,9,8.8
4977991,tt1392214,9,8.1
4977991,tt0102926,8,8.6
4977991,tt0114814,9,8.6
4977991,tt0099685,9,8.7
4977991,tt0114369,9,8.6
4977991,tt0110413,8,8.6
4977991,tt0071562,8,9.0
4977991,tt0246578,9,8.1
4977991,tt0114746,9,8.1
4977991,tt0112641,9,8.2
4977991,tt1439629,10,8.6
48062902,tt0318462,9,7.8
48062902,tt1832382,10,8.4
48062902,tt0997246,9,8.0
48062902,tt0118849,9,8.5
48062902,tt0419887,9,7.6
48062902,tt0266543,10,8.1
21076213,tt0089591,10,6.2
64917478,tt4693464,8,8.9
58419781,tt0466856,10,5.9
58419781,tt0144084,10,7.6
58419781,tt0361862,10,7.7
17659595,tt0944947,10,9.5
17659595,tt1343092,10,7.3
17659595,tt0076759,10,8.7
17659595,tt0112870,10,8.3
17659595,tt0242519,10,8.6
17659595,tt0109117,10,8.7
17659595,tt1024943,10,6.6
17659595,tt0362165,1,2.2
17659595,tt0137523,10,8.9
17659595,tt0332452,10,7.2
52462672,tt0140883,10,5.3
52462672,tt1189346,10,6.3
52462672,tt1648204,10,7.0
52462672,tt2083355,10,6.7
52462672,tt1067769,10,6.2
52462672,tt1837576,10,7.9
52462672,tt1621045,10,6.6
30427956,tt1019452,8,7.0
30427956,tt0111161,1,9.3
30427956,tt2562232,7,7.8
30427956,tt0455944,3,7.2
30427956,tt2101473,7,7.2
30427956,tt0379357,8,8.0
30427956,tt1560747,7,7.1
30427956,tt2194499,3,7.8
30427956,tt0246578,7,8.1
30427956,tt2292959,6,3.9
30427956,tt2132285,7,5.6
30427956,tt1879032,7,5.2
30427956,tt0117407,7,7.4
30427956,tt1392170,3,7.3
30427956,tt1846487,6,6.7
30427956,tt0286516,8,7.0
54009852,tt1570728,8,7.4
54009852,tt1798709,10,8.0
54009852,tt1490017,9,7.8
61765481,tt0944947,10,9.5
61765481,tt3107288,8,8.2
61765481,tt4158110,9,8.8
61765481,tt3322312,8,8.8
61765481,tt0903747,10,9.5
61765481,tt1475582,9,9.3
61765481,tt0111161,9,9.3
61765481,tt0468569,9,9.0
61765481,tt0816692,9,8.6
61765481,tt0068646,9,9.2
61765481,tt1375666,9,8.8
61765481,tt0137523,6,8.9
61765481,tt1345836,8,8.5
61765481,tt0110912,8,8.9
61765481,tt2267998,9,8.1
61765481,tt0120737,7,8.8
61765481,tt0108052,10,8.9
61765481,tt0758758,5,8.2
61765481,tt0172495,8,8.5
61765481,tt0434409,6,8.2
61765481,tt0266543,7,8.1
61765481,tt0114369,7,8.6
61765481,tt0167260,7,8.9
61765481,tt0071562,8,9.0
61765481,tt0086250,8,8.3
61765481,tt0245429,6,8.6
61765481,tt0050083,6,8.9
61765481,tt0167261,6,8.7
61765481,tt0892769,6,8.2
55790219,tt3107288,9,8.2
55790219,tt2379713,7,6.9
55790219,tt2402207,9,7.4
59630608,tt0120586,8,8.6
59630608,tt0079116,8,7.6
59630608,tt0054407,10,8.5
59630608,tt0059578,9,8.3
59630608,tt0111161,10,9.3
59630608,tt1375666,10,8.8
59630608,tt0137523,10,8.9
59630608,tt2267998,9,8.1
59630608,tt0109830,9,8.8
59630608,tt0110413,10,8.6
59630608,tt0118799,9,8.6
27343404,tt0816692,10,8.6
27343404,tt2172584,10,6.2
27343404,tt2345737,10,6.4
27343404,tt1690953,7,7.5
27343404,tt1480656,10,5.0
27343404,tt1673434,10,5.5
27343404,tt0125454,10,6.4
27343404,tt1324999,10,4.9
27343404,tt1107809,10,7.6
27343404,tt1057581,10,5.7
27343404,tt0387541,10,6.7
27343404,tt1686782,10,3.9
27343404,tt1296898,10,6.1
27343404,tt0486674,10,5.7
27343404,tt0954990,10,6.8
27343404,tt1440732,10,5.4
27343404,tt0418586,10,6.4
27343404,tt0401420,10,6.6
27343404,tt1104083,10,6.6
27343404,tt0909010,10,6.6
27343404,tt0810892,10,4.8
27343404,tt0918631,10,6.1
27343404,tt0241025,10,6.2
27343404,tt0378793,10,7.4
27343404,tt0419843,10,6.5
27343404,tt0331468,10,4.9
27343404,tt0425430,10,5.4
27343404,tt1183923,10,7.0
27343404,tt1099212,10,5.2
27343404,tt0758758,10,8.2
27343404,tt0330373,10,7.6
27343404,tt0475944,10,5.3
27343404,tt0258000,10,6.8
27343404,tt1325004,10,4.9
27343404,tt1091722,10,6.8
27343404,tt1259571,10,4.6
27343404,tt0489099,10,6.1
27343404,tt1017451,10,6.6
27343404,tt1403981,10,7.2
27343404,tt0406375,10,6.1
27343404,tt1067583,10,6.9
22119687,tt1541810,10,0.0
6197998,tt0418279,10,7.1
6197998,tt0452637,3,5.6
6197998,tt0180734,2,6.3
42674528,tt3461252,10,8.3
42674528,tt1646971,10,7.9
60659908,tt0070239,6,7.3
60659908,tt0851851,10,7.7
60659908,tt2395427,7,7.5
60659908,tt2820852,6,7.3
60659908,tt0112230,10,6.7
50544607,tt1475582,10,9.3
50544607,tt2243973,10,8.6
50544607,tt1462059,6,7.2
50544607,tt0090015,10,8.3
50544607,tt3419604,10,8.4
47754461,tt1981115,10,7.1
56940240,tt2097298,8,7.4
56940240,tt2788716,9,5.9
56940240,tt2420166,7,5.4
56940240,tt2562232,9,7.8
56940240,tt2179136,9,7.3
56940240,tt1020072,6,7.5
56940240,tt2039393,6,6.0
56940240,tt1100089,9,7.0
56940240,tt1600196,8,7.1
56940240,tt2473602,9,6.9
56940240,tt0455944,7,7.2
56940240,tt2343793,8,6.4
56940240,tt1274586,6,4.4
45054770,tt3354222,9,6.5
45054770,tt1016290,10,7.1
45054770,tt1232831,10,7.3
45054770,tt0460681,10,8.6
45054770,tt1590961,5,7.3
45054770,tt1405406,7,7.9
45054770,tt0773262,7,8.8
45054770,tt2017109,10,8.4
45054770,tt0434665,9,8.3
45054770,tt0771329,6,7.7
45054770,tt0423731,10,8.7
45054770,tt0346314,6,8.6
45054770,tt0994314,5,8.8
45054770,tt0112159,8,8.6
45054770,tt0944947,10,9.5
45054770,tt0455275,7,8.5
45054770,tt0903747,10,9.5
45054770,tt1844624,9,8.3
45054770,tt0108778,9,9.0
45054770,tt0397442,7,7.4
45054770,tt0165598,8,8.1
45054770,tt0844441,10,8.0
45054770,tt0121955,9,8.8
45054770,tt0285403,9,8.4
45054770,tt0279600,8,7.5
45054770,tt0159206,9,7.0
45054770,tt0387199,10,8.6
45054770,tt0813715,9,7.7
45054770,tt2302755,8,6.5
45054770,tt0410975,7,7.4
45054770,tt1210819,8,6.5
45054770,tt0433309,5,6.9
45054770,tt1690953,9,7.5
45054770,tt0214341,9,8.8
45054770,tt0988824,10,8.6
45054770,tt1355642,9,9.1
45054770,tt0877057,10,9.0
45054770,tt0388629,10,8.8
45054770,tt0361217,7,7.7
45054770,tt0375355,10,6.0
45054770,tt0863046,9,8.7
45054770,tt0421357,10,8.7
62227775,tt4456982,4,5.7
62227775,tt3618822,4,5.8
62227775,tt4457038,4,5.2
44846263,tt3514596,10,8.9
44846263,tt0805540,10,8.4
44846263,tt0317248,9,8.7
44846263,tt0120660,9,7.3
44846263,tt2560140,10,8.8
44846263,tt0416449,10,7.7
43065873,tt1300854,10,7.3
32357631,tt3749900,9,8.0
32357631,tt1571222,7,6.5
32357631,tt0470752,8,7.7
32357631,tt1823672,6,6.9
32357631,tt3416742,6,7.6
32357631,tt2436386,6,6.4
32357631,tt3322312,6,8.8
32357631,tt1553656,5,6.8
32357631,tt1954347,8,7.7
32357631,tt0816692,9,8.6
32357631,tt2802144,9,7.8
32357631,tt0944947,10,9.5
32357631,tt1520211,9,8.6
32357631,tt2628232,8,8.2
32357631,tt0837562,8,7.1
32357631,tt1632701,9,8.7
32357631,tt1959490,2,5.8
32357631,tt1830617,8,7.8
32357631,tt0416236,8,6.6
32357631,tt1853728,9,8.5
32357631,tt0462200,8,7.0
32357631,tt1821681,7,7.4
32357631,tt1506999,4,5.8
32357631,tt1509767,3,5.8
11843773,tt2494362,9,7.1
11843773,tt1340138,8,6.6
11843773,tt2327191,10,6.6
11843773,tt0071524,10,7.3
11843773,tt2233720,10,5.6
11843773,tt2252214,10,0.0
11843773,tt1706593,8,7.1
11843773,tt1754348,10,0.0
11843773,tt1667418,10,3.2
11843773,tt1132438,10,3.6
11843773,tt1584708,10,4.3
11843773,tt0871438,10,7.1
11843773,tt0976127,10,6.8
11843773,tt0969292,10,4.3
11843773,tt0756618,10,6.4
11843773,tt0834005,10,8.6
36723016,tt1636826,10,6.7
36723016,tt3551796,10,7.3
36723016,tt2820852,10,7.3
36723016,tt3228904,10,7.9
36723016,tt2661044,10,7.8
36723016,tt0194422,10,6.2
36723016,tt0206511,10,7.8
36723016,tt0098800,10,7.9
36723016,tt0300865,10,6.4
36723016,tt0499549,10,7.9
36723016,tt3713166,9,5.7
36723016,tt3186162,10,7.3
36723016,tt1924435,10,6.5
36723016,tt2719784,7,7.6
36723016,tt2857312,8,7.4
36723016,tt1790885,10,7.4
36723016,tt1544603,10,5.5
4639022,tt1286039,8,7.7
49714656,tt3576794,10,8.0
49714656,tt2770480,10,7.0
49714656,tt0397442,10,7.4
49714656,tt2582846,10,7.8
49714656,tt1205535,6,6.4
49714656,tt0362359,10,7.5
49714656,tt2265534,8,5.7
49714656,tt0481141,8,6.3
49714656,tt1716777,10,7.1
49714656,tt0109830,10,8.8
49714656,tt1659337,9,8.0
49714656,tt1675434,10,8.6
49714656,tt1702439,8,6.7
49714656,tt0213149,10,6.0
49714656,tt0421715,8,7.8
49714656,tt0139134,10,6.9
49714656,tt1637688,8,6.7
49714656,tt0206275,8,6.1
49714656,tt0211915,10,8.4
49714656,tt0281358,8,7.4
49714656,tt1327194,8,6.5
49714656,tt1174732,8,7.3
49714656,tt1055292,9,6.6
49714656,tt1832979,10,7.8
34038018,tt0243017,7,7.8
34038018,tt1136608,8,8.0
34038018,tt0088323,9,7.4
34038018,tt1964418,8,6.5
34038018,tt0756683,10,8.0
34038018,tt0317248,10,8.7
34038018,tt1385826,8,7.1
34038018,tt0414993,8,7.3
34038018,tt2209764,5,6.3
34038018,tt2397535,7,7.4
34038018,tt2015381,5,8.1
34038018,tt1568346,7,7.8
20903311,tt0945513,10,7.5
54234734,tt3481544,1,3.2
54234734,tt3061050,10,6.5
56099455,tt2267998,7,8.1
44560835,tt1861445,9,5.7
44560835,tt1639397,9,6.3
44560835,tt1857766,9,8.1
44560835,tt3813422,9,7.5
44560835,tt1869470,9,6.8
44194902,tt2443908,10,0.0
44194902,tt3360134,10,7.8
43695321,tt1702439,9,6.7
43695321,tt1374992,8,6.4
43695321,tt1059925,7,6.3
12201416,tt3682448,8,7.6
12201416,tt1872181,6,6.8
12201416,tt1631867,7,7.9
12201416,tt1748179,7,6.2
12201416,tt1687901,9,6.5
12201416,tt2488496,7,8.3
12201416,tt0889588,9,7.1
12201416,tt2802144,9,7.8
12201416,tt1092026,9,7.0
12201416,tt2463512,7,6.1
12201416,tt0265086,9,7.7
12201416,tt3322312,9,8.8
12201416,tt0460627,9,7.9
12201416,tt1392190,6,8.1
12201416,tt2179136,8,7.3
12201416,tt1638355,7,7.3
12201416,tt3060492,8,7.2
12201416,tt0816692,9,8.6
12201416,tt1959490,2,5.8
12201416,tt2364582,9,7.5
12201416,tt3514324,9,7.2
12201416,tt3322940,8,5.4
12201416,tt1663662,5,7.0
12201416,tt1446714,9,7.0
12201416,tt0077928,10,7.7
12201416,tt0083658,9,8.2
12201416,tt0357474,5,4.7
12201416,tt1954347,8,7.7
12201416,tt0073802,9,7.5
12201416,tt1413495,7,5.7
12201416,tt0448134,8,7.3
12201416,tt1535109,9,7.9
12201416,tt1235522,7,6.2
12201416,tt2302755,7,6.5
12201416,tt1535108,8,6.6
12201416,tt0477080,9,6.8
12201416,tt0770828,8,7.2
12201416,tt1440129,7,5.9
29955458,tt3460252,9,7.9
29955458,tt2937900,10,8.6
61395586,tt2631186,10,8.5
46615105,tt1646971,10,7.9
46615105,tt1587310,10,7.0
46615105,tt0121766,10,7.6
46615105,tt0121765,10,6.7
46615105,tt0133240,7,7.1
46615105,tt1981115,10,7.1
46615105,tt2193021,10,8.0
46615105,tt0076759,10,8.7
46615105,tt0120915,10,6.5
46615105,tt1843866,10,7.8
46615105,tt1170358,10,7.9
46615105,tt3438640,8,7.5
46615105,tt0848228,10,8.1
46615105,tt0264464,8,8.0
46615105,tt0364845,10,7.9
46615105,tt2294629,10,7.6
46615105,tt0903624,9,7.9
46615105,tt1663662,8,7.0
46615105,tt1606375,8,8.7
46615105,tt1327801,4,6.7
46615105,tt1483013,7,7.0
46615105,tt1408101,6,7.8
36497005,tt0829482,8,7.6
36497005,tt1119646,9,7.8
36497005,tt0942385,7,7.0
36497005,tt1156398,8,7.7
36497005,tt0175142,8,6.2
36497005,tt1499658,7,6.9
36497005,tt0425112,9,7.9
36497005,tt0396269,8,7.0
36497005,tt0365748,9,8.0
36497005,tt0443453,8,7.3
36497005,tt1465522,9,7.6
36497005,tt1411697,8,6.5
36497005,tt0364751,8,5.9
36497005,tt0212338,7,7.0
36497005,tt1675434,9,8.6
36497005,tt1045658,8,7.8
36497005,tt1041829,9,6.7
36497005,tt0898367,8,7.3
36497005,tt1217209,7,7.2
36497005,tt1931533,10,7.2
36497005,tt0832266,8,7.2
36497005,tt0407887,10,8.5
36497005,tt0172495,10,8.5
36497005,tt1130884,10,8.1
36497005,tt1001508,8,6.4
36497005,tt0293508,9,7.4
36497005,tt0450259,8,8.0
36497005,tt0758774,9,7.1
57008390,tt2306299,9,8.6
57008390,tt0455275,9,8.5
45676016,tt1375666,8,8.8
45676016,tt0109830,10,8.8
45676016,tt0088763,7,8.5
45676016,tt0120689,8,8.5
45676016,tt0848228,6,8.1
45676016,tt0093779,8,8.1
45676016,tt1392214,9,8.1
45676016,tt0372784,8,8.3
45676016,tt0266543,5,8.1
45676016,tt0796366,6,8.0
45676016,tt0073195,7,8.0
45676016,tt0095016,8,8.2
45676016,tt0198781,6,8.1
45676016,tt0114709,9,8.3
45676016,tt1454468,7,7.8
45676016,tt0892769,8,8.2
45676016,tt0120737,8,8.8
45676016,tt0112573,10,8.4
45676016,tt0032138,7,8.1
45676016,tt1170358,9,7.9
45676016,tt0075148,8,8.1
45676016,tt0440963,7,8.1
45676016,tt0435761,9,8.3
45676016,tt0993846,9,8.2
45676016,tt0137523,10,8.9
45676016,tt1853728,8,8.5
45676016,tt0167261,7,8.7
45676016,tt0110912,10,8.9
45676016,tt0468569,10,9.0
45676016,tt1300854,6,7.3
45676016,tt1345836,7,8.5
45676016,tt0076759,9,8.7
45676016,tt0499549,7,7.9
45676016,tt1343092,8,7.3
45676016,tt0770828,8,7.2
45676016,tt0120915,4,6.5
45676016,tt1454029,8,8.1
45676016,tt0121766,7,7.6
45676016,tt0086190,9,8.4
45676016,tt0317740,5,7.0
45676016,tt0080684,10,8.8
45676016,tt0121765,6,6.7
45676016,tt0343818,5,7.1
45676016,tt1189340,10,7.3
45676016,tt0337978,7,7.2
45676016,tt0099423,8,7.1
45221391,tt3822396,8,7.8
45221391,tt2617676,6,6.3
45221391,tt2123129,8,7.2
45221391,tt2359810,8,7.6
45221391,tt1821317,8,8.0
45221391,tt2072167,8,7.6
45221391,tt1388444,8,7.2
45221391,tt1708487,7,4.8
45221391,tt0452968,7,4.8
45221391,tt2793930,9,7.3
60568611,tt4926662,10,8.7
60568611,tt0076759,8,8.7
60568611,tt0078748,10,8.5
60568611,tt1853728,9,8.5
60568611,tt0172495,9,8.5
60568611,tt0034583,7,8.6
60568611,tt0071562,7,9.0
60568611,tt0317248,3,8.7
60568611,tt0082971,10,8.5
60568611,tt0052618,10,8.1
60568611,tt2282016,6,5.7
60568611,tt1392190,9,8.1
60568611,tt0110912,8,8.9
60568611,tt2911666,8,7.2
60568611,tt2713180,6,7.6
60568611,tt0114369,4,8.6
60568611,tt0110413,8,8.6
60568611,tt1809398,5,7.2
60568611,tt0073486,5,8.7
60568611,tt1790864,4,6.8
60568611,tt2179136,9,7.3
60568611,tt2872732,6,6.4
60568611,tt0455944,8,7.2
60568611,tt2333784,6,6.1
60568611,tt0079501,8,7.0
60568611,tt0936501,10,7.9
60568611,tt1528100,4,6.1
60568611,tt1029360,5,5.0
60568611,tt2446042,7,6.0
60568611,tt0082694,8,7.6
60568611,tt1764651,7,6.7
60568611,tt1397280,8,6.3
60568611,tt3408826,7,8.3
60568611,tt3818308,6,7.1
60568611,tt3821022,5,7.3
35968201,tt0137523,8,8.9
35968201,tt0110912,8,8.9
35968201,tt0109830,10,8.8
35968201,tt1853728,9,8.5
35968201,tt0172495,8,8.5
35968201,tt0120689,10,8.5
35968201,tt0266727,8,7.9
35968201,tt1365030,8,7.9
35968201,tt0251847,9,8.2
35968201,tt1222815,7,7.2
52588712,tt3495026,10,7.9
52588712,tt4535650,10,5.4
52588712,tt0106333,10,7.8
52588712,tt0164538,10,7.8
52588712,tt0109555,10,7.9
52588712,tt0871510,10,8.4
52588712,tt0112870,10,8.3
52588712,tt0420332,10,7.9
52588712,tt0172684,10,7.8
52588712,tt0367110,10,8.3
52588712,tt0110222,10,8.1
52588712,tt0451850,10,6.7
52588712,tt1188996,10,8.0
52588712,tt0347304,10,8.1
22824461,tt2170579,10,7.4
46672592,tt1045778,8,4.9
46672592,tt1211956,9,6.7
46672592,tt1480660,10,6.7
46672592,tt2262308,10,7.1
46672592,tt0331527,10,7.7
46672592,tt0331560,10,7.7
46672592,tt1475582,9,9.3
46672592,tt2191671,10,7.9
46672592,tt0182576,10,8.3
46672592,tt0133093,10,8.7
46672592,tt0480249,10,7.2
46672592,tt0120891,10,4.8
43639673,tt4238982,9,9.4
43639673,tt4759902,9,9.5
43639673,tt3481546,1,6.2
43639673,tt3352168,10,8.8
43639673,tt2266918,8,6.1
43639673,tt2448880,6,6.9
43639673,tt3235808,9,7.0
43639673,tt3337616,1,2.9
43639673,tt2636364,10,8.5
43639673,tt1954930,5,4.3
43639673,tt2075394,10,8.6
43639673,tt2204888,10,8.7
43639673,tt2272742,10,8.1
43639673,tt2154984,1,2.8
43639673,tt2219112,10,7.0
64518965,tt2096673,9,8.3
30022136,tt2560140,9,8.8
30022136,tt2126355,4,6.1
30022136,tt2084970,6,8.1
30022136,tt0116684,7,6.8
30022136,tt1554523,7,7.1
30022136,tt0099902,7,7.8
30022136,tt2013293,7,7.8
30022136,tt2576852,7,8.1
30022136,tt0093779,6,8.1
30022136,tt0108052,8,8.9
30022136,tt2294629,5,7.6
30022136,tt2278388,7,8.1
30022136,tt2562232,4,7.8
30022136,tt0253474,8,8.5
30022136,tt0211915,9,8.4
